BOX, DISTRICT, LAT, LONG
2644,12,-71.12655760815929,42.2812696555292
2647,10,-71.12688660812934,42.279367655996516
2658,12,-71.1236876067045,42.278056655262986
2653,10,-71.13063461008778,42.27972665623522
2654,10,-71.12981860989807,42.27776665585412
2666,12,-71.12562660795757,42.27591465568433
2661,10,-71.13334660990465,42.278056655401265
2663,10,-71.12947360805971,42.27553965473767
2662,10,-71.13173160970042,42.27585265532617
2678,12,-71.12691860758473,42.27382265505861
269,12,-71.1247696080949,42.27254665465756
2668,12,-71.12362560666554,42.273613655030374
2691,12,-71.12572660680013,42.27089965466347
2692,12,-71.12483260624643,42.268266653820156
2693,12,-71.1247966069733,42.26598065283037
2683,10,-71.1319046102987,42.27115465452618
2688,12,-71.1295206085945,42.267361653207224
2696,12,-71.12858060795189,42.26545965299415
2695,12,-71.12751360760413,42.265586652939874
2594,12,-71.10959160354192,42.284668656785044
2592,12,-71.11299460377737,42.28377465717734
2591,12,-71.11603660504375,42.2831026572507
259,12,-71.11890560544347,42.28189565656722
2593,12,-71.11380960405917,42.281176655973375
2597,12,-71.11660060516093,42.27882165597409
2596,12,-71.11896860531326,42.279970656089866
2598,12,-71.11914060532389,42.27862465632686
3721,12,-71.11854560586055,42.27640965582412
372,12,-71.11983060605337,42.27485465482743
3722,12,-71.12053660632417,42.27034265438204
3727,12,-71.11733760380696,42.269658654401
2711,10,-71.13349561206934,42.30157466047347
271,10,-71.12789760920886,42.30017066046374
2712,10,-71.13021861027646,42.29793265935226
273,10,-71.13366861118546,42.29634365861845
2729,10,-71.14555461534422,42.297271658502005
2737,10,-71.14343761476006,42.29313165737069
2738,10,-71.14552361595656,42.291879658197814
2736,10,-71.14273161491907,42.29126465784119
2735,10,-71.13986261367064,42.29358365809438
2745,10,-71.1391726125217,42.291786657085666
2734,10,-71.13606761220639,42.29443065856984
2743,10,-71.13409161187194,42.29218065755705
2744,10,-71.13589461158165,42.290603658052945
2756,10,-71.13258661069332,42.29061465854827
2755,10,-71.13045361036231,42.29269065832636
2751,10,-71.12796060907176,42.29096265821216
2752,10,-71.1299676102845,42.289466657019865
2754,10,-71.13208461099825,42.288481657639046
2757,10,-71.13534561067883,42.288434657498776
2753,10,-71.13217861057812,42.28740265670605
2791,12,-71.12890060920853,42.285674657615836
2792,10,-71.13029660903494,42.284329656969554
2793,10,-71.13268061012462,42.28221865632786
2766,10,-71.13570661129764,42.28402765677855
2769,10,-71.13735361298001,42.28260165581756
2794,10,-71.1341076104155,42.28087365585158
2795,10,-71.13553461157835,42.27953965537744
2797,10,-71.13871761239677,42.276895655020425
2787,10,-71.14048961297556,42.278020655318024
2796,10,-71.13691461148474,42.27831065543387
2784,10,-71.14340661390544,42.28073465526103
2778,10,-71.13867061292814,42.281603655529764
2759,10,-71.14404961423509,42.28706665633157
2747,10,-71.14469161383644,42.28821465739848
2758,10,-71.13975261326206,42.28769265646404
2746,10,-71.1417436148594,42.289663657145965
2816,10,-71.1501736168933,42.2949926581913
2814,10,-71.14937361592074,42.293113657586524
2815,10,-71.14600261560551,42.293681657697874
2813,10,-71.14838561657163,42.291257657748105
2828,10,-71.15224261664444,42.29302065752003
2829,10,-71.15431261801466,42.29295165773845
2831,10,-71.15512861811523,42.29377465848037
2832,10,-71.15832662054324,42.29472565838796
2838,10,-71.15782461891311,42.29576965807449
2839,10,-71.15925162012752,42.299156658677845
2858,10,-71.16690562309569,42.30208265902582
2848,10,-71.16453562087193,42.29480665789227
2847,10,-71.1630776211089,42.29371665807373
2835,10,-71.15959661924845,42.29177965722915
283,10,-71.15558261878775,42.292104657397815
2822,10,-71.1527286170818,42.29093265710771
2812,10,-71.15051861704443,42.289529656799914
2811,10,-71.14857361563959,42.28875265723246
2823,10,-71.15329361684375,42.28908865738486
2826,10,-71.15561461871062,42.28920465689315
2821,10,-71.15489261853794,42.28617665609602
282,10,-71.15219561691177,42.287545656742715
281,10,-71.14995361699206,42.28719765663349
284,10,-71.15646061793464,42.285086656134155
2843,10,-71.1589696194502,42.28787065642184
2841,10,-71.16016161944165,42.28690765709364
2844,10,-71.16144662040256,42.28608465675562
285,10,-71.15766861864938,42.28297565544101
2851,10,-71.16080461924653,42.2826276555345
286,10,-71.16288962077181,42.28062065520516
2862,10,-71.16558662128539,42.280725654310864
2863,10,-71.16599462127651,42.28202465492341
2861,10,-71.16528862098305,42.28376465615876
2852,10,-71.16307762076073,42.28517965601763
2853,10,-71.16539862139575,42.28513265532098
2865,10,-71.1685186227734,42.28529565577273
2866,10,-71.16801662306192,42.28805665641556
2867,10,-71.17049462378579,42.28807965591901
2845,10,-71.16528862146859,42.29003965696185
2842,10,-71.16208962132488,42.289749657093445
2834,10,-71.15918961983273,42.28996965741438
2846,10,-71.16588462236427,42.29304365678952
2856,10,-71.16867562247795,42.29104865624717
2884,10,-71.1757526241508,42.279589654823305
2883,10,-71.17130962249848,42.27752365431802
288,10,-71.16552462178743,42.27679265385157
2881,10,-71.16850362131143,42.27482065389153
2886,10,-71.17165462244556,42.27229165374216
2888,10,-71.1726586226656,42.271468653163744
2882,10,-71.16860862068414,42.26614065159433
2889,10,-71.1713056218078,42.26810865238581
2887,10,-71.17011462156458,42.27002265262032
293,10,-71.15689361849135,42.28409665593257
2913,10,-71.15281761787323,42.28488565551478
2916,10,-71.15308361642009,42.28348165571289
2917,10,-71.14936861589617,42.28137165498782
2918,10,-71.14659361488818,42.27948065482787
2922,10,-71.14541761400443,42.27725465460421
294,10,-71.14369361356033,42.272940654109775
2937,10,-71.14560661527007,42.27500465462011
2938,10,-71.14809861505475,42.27380965442342
2939,10,-71.15002661585717,42.27241865342715
2935,10,-71.15073261567433,42.275850654344644
2934,10,-71.15302161641603,42.27702265472745
2933,10,-71.15651761809511,42.276964654366274
2932,10,-71.15531061751582,42.27881965481952
2931,10,-71.15811661901326,42.28061765487779
2951,10,-71.15995061880146,42.27821665502002
2953,10,-71.16040561898232,42.276500654039225
2952,10,-71.16310162019118,42.27583965444648
2954,10,-71.16021761981122,42.27480765443301
296,10,-71.16107961877617,42.272557653255284
2958,10,-71.16192561972,42.27117765350251
2969,10,-71.16504562088211,42.27160665320037
2968,10,-71.16317961967016,42.27078265271712
2961,10,-71.16183161924224,42.26868365314156
2962,10,-71.16477962053935,42.26868365322516
2967,10,-71.16606462000246,42.26693265202665
2982,10,-71.16081261821947,42.267211652585715
2966,10,-71.16401062020051,42.26595865147166
2963,10,-71.16291361897294,42.26588865213475
2983,10,-71.15797561833749,42.26414965208539
2964,10,-71.16504561975981,42.26314065198113
2965,10,-71.16339961860685,42.26289665165616
2986,10,-71.15951161800618,42.26227065153326
2987,10,-71.15797561773208,42.261656652050796
2995,10,-71.15847261709729,42.26026665082178
298,10,-71.15706561766619,42.26126165110851
2994,10,-71.15999761818979,42.25889565092987
2997,10,-71.15877461794238,42.2579686507577
2996,10,-71.15614161733227,42.25735365006248
388,10,-71.14513561381182,42.25760865092391
297,10,-71.15051261516379,42.259603651480084
2972,10,-71.15251961495404,42.260449652054476
2974,10,-71.15204961524877,42.26185365179429
2973,10,-71.15087361602974,42.262154651673235
2971,10,-71.1491026142053,42.262688651943584
2979,10,-71.1554356175639,42.2629316514698
299,10,-71.15471461729611,42.26359265237228
2978,10,-71.15372661619908,42.26454365193265
2975,10,-71.1521436152754,42.264242652314685
2976,10,-71.15032461492088,42.26395265238163
2977,10,-71.15120261617554,42.26665465299856
2948,10,-71.1485376148553,42.26895065357776
2941,10,-71.1450736135689,42.271861653975506
311,7,-71.07514159281432,42.308225663339115
3115,7,-71.07216359196809,42.308596663012224
3126,7,-71.07112859184275,42.30773866346438
3127,7,-71.06942859045239,42.308020662426856
3123,7,-71.06700259105085,42.30625766281133
314,7,-71.06361558872808,42.30630366232885
3122,7,-71.07003459168467,42.305530662883385
3121,7,-71.07407059185778,42.30489666203882
3131,7,-71.07154059124328,42.303489662886896
3134,7,-71.06846658960951,42.303968662189305
3135,7,-71.06585258923509,42.304587662133024
3137,7,-71.06461859018293,42.30404666227789
3133,7,-71.0678185911759,42.302221662241095
3151,7,-71.06351058789781,42.3020356620447
3144,7,-71.06146158902578,42.30291766219245
3153,7,-71.06735858943458,42.30101566111648
3155,7,-71.064828589674,42.29946966196844
3156,7,-71.06380358833488,42.30082966215683
3148,7,-71.05983058796404,42.30149466260569
3191,7,-71.06376158949533,42.29778366162311
3195,8,-71.06311358839034,42.295649660527566
3196,8,-71.06135658786104,42.29616066060557
3186,7,-71.05972558806151,42.29544866120033
319,8,-71.06068758818118,42.298572661586434
3182,7,-71.05811558696085,42.299360661756786
3184,7,-71.05661058581079,42.297350661764554
3146,7,-71.05897258767398,42.305174663194244
3162,7,-71.056944587085,42.305128663669954
3165,7,-71.0542675854632,42.30386066333857
3161,7,-71.05807358695648,42.30365966282292
3164,7,-71.0563175867171,42.30226766201082
3166,7,-71.05353658530419,42.30205166243646
3174,7,-71.05033658518292,42.30130966190006
3175,7,-71.05223958490873,42.29982466148351
3177,7,-71.05094358543148,42.29929966180413
3178,8,-71.05146558514107,42.29733566191225
3171,8,-71.04931258316152,42.29793866209115
317,7,-71.04824558316189,42.29838666147857
12-317,7,-71.04598758297362,42.301278662746824
324,8,-71.05349458549095,42.295990661780905
3244,8,-71.05240658560946,42.2944286614405
3217,8,-71.05470758568428,42.29370166068879
321,8,-71.05619158598134,42.29501566149647
3213,8,-71.05884758709713,42.29351566107737
3215,8,-71.05953758659896,42.29258865986144
3247,8,-71.04817858271612,42.291803661262925
3248,8,-71.04717958311808,42.29469166176342
325,8,-71.04500458232529,42.29065566064521
3251,8,-71.04314358109518,42.290330660963924
3249,8,-71.04732558282309,42.28875366044704
3232,8,-71.05077558343461,42.28784166045019
3297,8,-71.06173358751147,42.285583658538556
3295,8,-71.06062458690451,42.28335665958313
3294,8,-71.05939158654523,42.28417665835435
3279,8,-71.05516758485234,42.281315658390184
3274,8,-71.05422658415665,42.2789346580376
3273,8,-71.05188458377961,42.27925965835012
3272,8,-71.04987658281908,42.27993965877995
3278,8,-71.05401758389603,42.28054265841582
3276,8,-71.05186358394896,42.281052659240736
3275,8,-71.04954258288974,42.281640657998146
3266,8,-71.05037858410522,42.28332565858635
3263,8,-71.05290858498427,42.28420765955326
3281,8,-71.0518845834634,42.285212658567914
3261,8,-71.04950058310841,42.28507366012343
3268,8,-71.04680258201935,42.283898659792236
326,8,-71.04703258252196,42.28573865879099
3257,8,-71.04349858068973,42.286155659686074
3256,8,-71.04105258089292,42.28513565963495
3255,8,-71.04063358063487,42.28691365944956
3258,8,-71.04538058190785,42.28695966024359
323,8,-71.04853858359107,42.28617165978969
328,8,-71.05184258502744,42.28692865967029
3253,8,-71.03975558079901,42.29156766095965
3352,7,-71.08259159529457,42.3077196628378
3355,7,-71.0805195945715,42.30534666236567
3356,7,-71.0823385943292,42.30419866180337
3358,7,-71.0850825962852,42.30341066168054
3343,7,-71.07855859346418,42.30338666195713
3346,7,-71.07975059461835,42.30124166201321
3364,7,-71.08365559532133,42.30090466102534
3361,7,-71.085804596222,42.30132266147401
3338,7,-71.07506159203676,42.3039556621601
3336,7,-71.07514059203196,42.30149666237599
3342,7,-71.07595559367371,42.300858661488554
3335,7,-71.073195591768,42.30235466216824
3332,7,-71.07200359204259,42.301287661578485
3331,7,-71.07106259128503,42.30012766159594
3327,7,-71.06822359094551,42.299826660983456
3328,7,-71.07220759187942,42.29872466110712
3325,7,-71.0707805912896,42.29764566086107
3376,8,-71.07277159243371,42.2978316617916
3321,7,-71.07027859168306,42.29602166075457
3377,8,-71.07630059278638,42.29723966068253
3373,7,-71.07711659299588,42.29779666033473
337,7,-71.07884159419952,42.299791660974414
3375,8,-71.07361859202994,42.299373662041816
3323,7,-71.06706358889862,42.2968566618625
3316,8,-71.06875759081836,42.29415466035722
332,8,-71.07209759048169,42.29545366006931
3315,8,-71.070215590992,42.29269266025348
3314,8,-71.07179959157236,42.29289066004154
3385,8,-71.07499859264692,42.293110660809546
3387,8,-71.07742959260219,42.29261165956609
3384,8,-71.07419959248321,42.29414266108477
3383,8,-71.07645759255219,42.29472266068959
339,8,-71.08039359459192,42.29639266020043
3394,8,-71.08033059356184,42.29263465995374
3397,8,-71.08304459455961,42.29345865992188
3396,8,-71.0843455956936,42.29590566040078
3611,7,-71.08782759619648,42.29494266080813
3613,12,-71.0932535979065,42.29458365978923
3616,12,-71.08966259647596,42.29319165891135
3367,7,-71.07982959414088,42.29904866128405
3366,7,-71.08291859560877,42.29872466105561
3421,8,-71.07515559248638,42.29118565986503
3422,8,-71.07520259138033,42.290175659621035
342,8,-71.07168959099226,42.290187659510764
3425,8,-71.07310159100558,42.289259659148016
3426,8,-71.07473259176602,42.288842658716256
3427,8,-71.07746159211248,42.28804165917046
3428,8,-71.07954659395055,42.28635965879738
3429,8,-71.0804565930227,42.28544365903376
3496,8,-71.08229159359138,42.28386665734485
3495,8,-71.08017459240372,42.28250965763133
3492,8,-71.07854359207555,42.28044465821218
3489,8,-71.07550059155915,42.28035165798516
3435,8,-71.07615959127345,42.28296165868294
3434,8,-71.07156459088931,42.283912658910744
3485,8,-71.07274058983529,42.27945865762485
3488,8,-71.07476359169637,42.278159657595324
3487,8,-71.07212859065015,42.27626965685513
3483,8,-71.07104658951913,42.281268658636684
347,8,-71.06809858807719,42.27216365638476
3476,8,-71.06765958857775,42.27390365645162
3477,8,-71.06720458816818,42.2755036567741
3478,8,-71.06963558988531,42.275735656952925
3471,8,-71.06472658707985,42.27127065634328
3465,8,-71.05757558627744,42.2801196582116
3463,8,-71.05889258631322,42.28199865803175
3462,8,-71.06132358692024,42.28127965871896
3461,8,-71.06337858697957,42.28064165818242
3459,8,-71.06505658748566,42.28297365812375
3452,8,-71.06689058869082,42.28340265883668
3457,8,-71.06590258810223,42.27986465868322
3456,8,-71.06648358842227,42.2779626574179
3481,8,-71.06955759009807,42.27880965797624
3441,8,-71.06563658848528,42.28484065827264
344,8,-71.06425658820793,42.285861659062164
3418,8,-71.065322589522,42.28952665950401
3412,8,-71.06320558848519,42.2898396600369
3447,8,-71.06834958916055,42.28869165904693
3445,8,-71.06874158947807,42.28662665956718
3432,8,-71.07120358989137,42.2863136590411
3446,8,-71.07115659073281,42.288702659951085
3417,8,-71.06692258974272,42.29003665987761
3416,8,-71.06866359010749,42.291092660114884
3517,8,-71.0829575952734,42.28998165941895
3516,8,-71.08701859677419,42.289426658255586
3524,8,-71.08795159630225,42.28835765906381
36,12,-71.08924959709108,42.290847659623616
362,12,-71.09152359734018,42.2923146590751
3526,8,-71.0859935954293,42.28672065874213
3522,8,-71.08330559441914,42.2873426581409
352,8,-71.08078059340788,42.28791065925063
3536,8,-71.08635959472876,42.28547565878529
3535,8,-71.0846035947089,42.286016657998125
3531,8,-71.08262859495775,42.28542065841927
3537,8,-71.08681759548715,42.28395965850749
3538,8,-71.08897559617756,42.28301265750362
3533,8,-71.08537259506488,42.28266065776538
3532,8,-71.08416459417737,42.28318865772317
3544,8,-71.08976259636923,42.28137465756295
3546,8,-71.08857359605447,42.27996765655585
3547,8,-71.0899455961622,42.27858765725659
3542,8,-71.0869815949707,42.28161865831392
3541,8,-71.08310359336667,42.28164565761878
354,8,-71.08257359325403,42.280413657009866
3556,8,-71.08112859251844,42.279412658000965
3555,8,-71.08356159399784,42.2785326575544
3565,8,-71.08037859310681,42.277910657334516
3548,8,-71.0926335975615,42.27654365671501
3551,8,-71.08806059498433,42.27497365591367
3553,8,-71.08593959543401,42.27738265720797
3566,8,-71.08248159327174,42.27569165622543
3569,8,-71.08120159308665,42.27418965580202
358,8,-71.08449459479559,42.27401365597451
3581,8,-71.08615859562246,42.27408065598972
3567,8,-71.08123859307216,42.27670665631748
3583,8,-71.08701859540577,42.272795655899465
3582,8,-71.08484159432588,42.272714656317746
3584,8,-71.08573759383849,42.27153665556835
3585,8,-71.0837255934824,42.271266655893626
3586,8,-71.08052459238108,42.2713606552416
3587,8,-71.08206159291133,42.27007565565099
3595,8,-71.08751259429468,42.27029165542167
3594,8,-71.0899995961599,42.269994655189066
3575,8,-71.07622659128944,42.271550656664125
357,8,-71.07355559044336,42.27138765562524
3571,8,-71.07187259014805,42.27399965664517
3574,8,-71.07558559185014,42.27336365702317
3577,8,-71.0789695923356,42.27341765607618
3578,8,-71.07816559194053,42.27516365586338
3568,8,-71.08043359240848,42.27552865720753
3564,8,-71.07847559192372,42.27685465725623
356,8,-71.07902459174069,42.27831665765445
3561,8,-71.07765259231525,42.277396657038906
3563,8,-71.07393959032207,42.275921657025904
3528,8,-71.08877659627615,42.28610765881353
3572,8,-71.07206758997145,42.27190865599888
3621,12,-71.09216059771788,42.28896265888112
3622,12,-71.09395359805474,42.28764865935656
365,12,-71.09590259821891,42.28974165893628
3631,12,-71.09592059849025,42.28610465844775
3627,12,-71.09290159723493,42.285300658513975
3632,12,-71.09762759929167,42.28436965844016
3633,12,-71.09578259804705,42.284063657259495
3635,12,-71.09554059845564,42.28315765777927
3637,12,-71.09341959720334,42.281817656980586
3644,12,-71.09569559854697,42.28144765680182
3645,12,-71.09595459911003,42.2803886569506
3641,12,-71.09959359949903,42.282315657312054
3647,12,-71.09543759796169,42.27867865645288
3652,12,-71.09830059881705,42.27844965624203
3651,12,-71.09619659821618,42.27560365617548
368,12,-71.10212959972299,42.274953655286836
3673,12,-71.0999565991145,42.27372865583205
3681,12,-71.10509560060625,42.27422565575294
369,12,-71.10916660213988,42.274391655266136
3697,12,-71.1101836028374,42.270780654213546
3692,12,-71.1071826013322,42.272222655371976
3672,12,-71.10340560098375,42.27102365535816
3694,12,-71.10554460084919,42.27053865515882
3696,12,-71.10818260214957,42.268241654169884
3663,12,-71.10338859991525,42.26549865431679
3695,12,-71.10254359963227,42.267948654590114
3661,12,-71.10087059929808,42.26648065481378
3666,12,-71.10423359971062,42.26256365273694
3667,12,-71.1023185992961,42.26173465339452
3668,12,-71.10361259973813,42.26043265379273
3662,12,-71.1017845993726,42.263712653312794
3665,12,-71.09890359840206,42.264107653588596
3664,12,-71.0974035980108,42.26390365462058
366,12,-71.09823159869455,42.26557465383857
3657,12,-71.09667959753291,42.26930065475693
367,12,-71.09828359809636,42.27025765469197
3671,12,-71.10064559973813,42.27047465528419
3717,12,-71.11089160219632,42.26910965504641
3728,12,-71.11311560306909,42.269172654663016
3716,12,-71.11375360343894,42.26810165408122
3714,12,-71.10890860150985,42.26318965276054
3712,12,-71.10649460052016,42.26344465352526
3719,12,-71.10952960222461,42.26193965268491
3713,12,-71.11121860157509,42.261607652653666
3737,12,-71.11359860301216,42.261135653656794
3715,12,-71.11082260242785,42.26607265303067
3718,12,-71.11420160367442,42.26501465386619
3738,12,-71.11454660390045,42.26288365358754
3724,12,-71.117977605333,42.26407065362143
3725,12,-71.11687360392563,42.267004653709606
3723,12,-71.12102860521826,42.26590765333802
3731,12,-71.12159760534983,42.26270565289545
3732,12,-71.11894260411344,42.261900652629954
3736,12,-71.1156496033826,42.26043465243948
373,12,-71.12094260577643,42.26098265180346
3734,12,-71.12011560473437,42.25968165228003
3733,10,-71.12282160508786,42.26049865238797
3741,12,-71.12120160458922,42.258214651933834
3748,12,-71.1196326047148,42.2574366518857
3735,12,-71.11802860473803,42.258724652549745
3747,12,-71.11646060328896,42.257819651225006
3746,12,-71.11802860404894,42.256466652040736
3743,10,-71.12409760554408,42.25584165149869
3753,10,-71.12432260529492,42.254183651011175
3752,10,-71.12227060582961,42.253673651332846
3751,10,-71.12001160412302,42.25345665065067
3744,12,-71.12123560492323,42.25586765228395
3745,10,-71.12005160453286,42.25482065108132
3767,12,-71.11101160170736,42.25388965119945
3765,12,-71.1136676032385,42.25266565134685
3766,12,-71.1117366025841,42.25080265119292
3763,12,-71.11832260440721,42.25253765042147
3764,12,-71.11668460298579,42.250955650206066
3774,12,-71.11463260290371,42.249067650080285
3772,12,-71.11825360391641,42.24989665106057
3771,12,-71.12113260503791,42.25076465029237
3781,12,-71.12028760449344,42.247919650472205
378,12,-71.12352860534173,42.248965649655034
3784,12,-71.12113260447985,42.24539364891192
3773,12,-71.11652860261962,42.24805965024376
3782,12,-71.12335660519221,42.24612064940864
3787,12,-71.12545960595845,42.246860649852394
3786,12,-71.1243566055765,42.243531649624046
3792,12,-71.12456360562726,42.24261264876165
3789,12,-71.12625260649652,42.24259964902058
3791,12,-71.12504560480672,42.24023964911657
3759,10,-71.12952760786115,42.2446406488909
3758,10,-71.12890760656833,42.24623564904596
3757,10,-71.12694260695679,42.24854565028213
3756,10,-71.12639060581188,42.2497196507569
3755,10,-71.1256156062091,42.251340650576104
3754,10,-71.12314960619824,42.25234865066568
3818,10,-71.12642560750773,42.26184365260039
3817,10,-71.12746460768886,42.26042065238282
3815,10,-71.12871860752803,42.25833365195763
3816,10,-71.12680460712559,42.25726165198391
3819,10,-71.12806360758943,42.257108651719065
3822,10,-71.12814960760909,42.25504165119358
3821,10,-71.12718360712032,42.25385465124867
3823,10,-71.13028660881596,42.25499065089589
3824,10,-71.13271760829092,42.25402065092858
3825,10,-71.13094260791304,42.25225964989323
3827,10,-71.13005960725957,42.251220651019366
3826,10,-71.13233860913245,42.2519016508426
3828,10,-71.12961460772402,42.248226649287936
3831,10,-71.13101060827455,42.249209650188305
3832,10,-71.13363160873426,42.24769065012482
383,10,-71.1344936090156,42.24996165014884
3829,10,-71.13557960875157,42.25048565010829
3834,10,-71.13361460843085,42.244525649096985
3846,10,-71.13101060815258,42.24082464896125
3847,10,-71.13216660725166,42.23931864807918
3835,10,-71.13478660880999,42.24185864877401
3844,10,-71.13751060944058,42.24049264863003
3841,10,-71.13828561072732,42.24392564886844
3853,10,-71.129976606927,42.23800464750814
3851,10,-71.12828760590953,42.2373026479118
3854,10,-71.13180360771106,42.23726364746287
3856,10,-71.1308736073084,42.236957647828945
3857,10,-71.1308216062001,42.234915646595155
3858,10,-71.13357960812519,42.23565564743693
3855,10,-71.133562608236,42.23372864661585
3859,10,-71.13056260765808,42.23301464677722
3845,10,-71.13564860885984,42.23823364771551
3862,10,-71.14009660999422,42.238999647979654
3843,10,-71.14116561068633,42.24104164803946
384,10,-71.14254461139353,42.242279648245024
3842, ,-71.14376761246045,42.24294264836281
3833,10,-71.13697561002914,42.24654164993901
3836,10,-71.13949261029347,42.24943864968254
3837,10,-71.13949261087386,42.2520036508088
3876,10,-71.14328561165026,42.25044664920786
3877,10,-71.14514761209234,42.25012765002013
3875,10,-71.14456161201021,42.25215665059907
3874,10,-71.14242361207539,42.251518649328204
3871,10,-71.13940661088976,42.25396965087927
3873,10,-71.1409756123104,42.255360651174946
3882,10,-71.14009661214817,42.25851265150802
3814,10,-71.1251496067147,42.25903565214956
4181,3,-71.06934059666175,42.39159767845722
4184,3,-71.07501559756501,42.38504267684554
4188,3,-71.07845259846307,42.38423967765464
4187,3,-71.07924759938213,42.38236367752641
4185,3,-71.07539559690721,42.38355067782278
4175,3,-71.07325459674074,42.38314167775162
4173,3,-71.0716995962634,42.38346067731616
4172,3,-71.07097459543066,42.38131767668575
4174,3,-71.07240759611881,42.38185367752932
4179,3,-71.06828059459986,42.38352467776287
4178,3,-71.06862559451992,42.381942676979754
417,3,-71.07126859593907,42.37992767747834
418,3,-71.071475595448,42.38052667681713
4166,3,-71.06472259362774,42.38212167755984
4153,3,-71.0663115937774,42.37969767647906
4167,3,-71.0644285935613,42.37988867695672
4165,3,-71.06532659361672,42.380309677315054
4171,3,-71.06852159487445,42.38088367719629
4154,3,-71.06786559494569,42.37826867693433
4164,3,-71.06233859344418,42.38107567771307
4163,3,-71.06311559360799,42.379174677012585
4162,3,-71.05890159227974,42.37967167752019
4148,3,-71.05672559054445,42.37907267632232
4145,3,-71.0570535906269,42.377095677182936
4146,3,-71.05912659108171,42.3777966766373
4161,3,-71.06054259320065,42.37829467641381
4151,3,-71.06387559319967,42.37733767576552
4141,3,-71.06285659251901,42.37632967597888
4142,3,-71.06045659188064,42.375360676394855
4143,3,-71.0581935917883,42.37589567660294
4127,3,-71.05741659162554,42.37469667604615
4192,3,-71.04903958891934,42.380781677506455
4191,3,-71.05201058956655,42.38067967765516
4147,3,-71.05446359021617,42.37912367694595
4121,3,-71.05954059130198,42.37192867575859
4124,3,-71.06088759206203,42.373127675665174
4135,3,-71.06425559316222,42.373357675468604
4115,3,-71.0630645920687,42.37278367550991
4133,3,-71.06809059425076,42.37416067564498
4137,3,-71.06904059479395,42.37649567529318
4139,3,-71.06589659336022,42.37659767576126
4114,3,-71.0622525920863,42.37339567568246
4113,3,-71.06206459292194,42.37207267515474
4116,3,-71.06359959329902,42.37182667580979
51,11,-71.11094260710976,42.35063566967377
511,11,-71.11577560983895,42.351234669910234
5113,11,-71.121300610181,42.35184666991137
5114,11,-71.12514961138287,42.35220467048516
5121,11,-71.12725561205109,42.35077566997323
5124,11,-71.12841261268791,42.352535669697644
5125,11,-71.12803261315945,42.35369667023515
5126,11,-71.12708361291256,42.354640670195245
5127,11,-71.13046661463605,42.35455166954964
5134,11,-71.13212561372441,42.35298267012664
5136,11,-71.13433361508937,42.35328867009391
514,11,-71.13108861371663,42.350443669308476
5138,11,-71.13329861368766,42.35031666890066
5141,11,-71.12998361376897,42.3491676686186
5144,11,-71.13212461509042,42.34816066853199
5143,11,-71.13297061432327,42.34923166934244
5294,11,-71.14912961967295,42.356171669117025
5293,11,-71.14624561918947,42.35540567004036
5292,11,-71.14419161897054,42.35492066958154
5291,11,-71.14256861817938,42.35451266975985
529,11,-71.14066861734237,42.3540276696193
5288,11,-71.14741961987166,42.35888867006982
5286,11,-71.14270661827499,42.35823867007018
5251,11,-71.13856261737102,42.3552656705643
5256,11,-71.13707761701242,42.35893967060267
5282,11,-71.14614261912497,42.360892670762006
5281,11,-71.14450161857361,42.36170867096966
5283,11,-71.14239561795043,42.362946671223035
528,11,-71.14065161730039,42.36241067098113
5271,11,-71.13738861658997,42.36288267162065
5274,11,-71.13661161712186,42.36017767062331
5266,11,-71.13360761641788,42.36341867151317
5264,11,-71.12975661382934,42.363214671109816
5261,11,-71.13265761470798,42.361415670598234
5249,11,-71.13288161504553,42.360177670684514
5247,11,-71.133106614419,42.35854467138272
5248,11,-71.13175961482236,42.360088670808764
5231,11,-71.128530614526,42.36193867176283
5234,11,-71.12884161433698,42.36031767153908
5226,11,-71.12744361314132,42.36488567229961
5221,11,-71.12266061274876,42.36380167168811
5225,11,-71.12474961269898,42.367259672519666
5227,11,-71.12131361244056,42.36613667188421
5229,11,-71.12447361300553,42.365893672878485
522,11,-71.12873861407593,42.37178867361044
5228,11,-71.12015661132654,42.3647716717371
5211,11,-71.11946661090299,42.36058567157332
5212,11,-71.12304061184801,42.359131671917076
5238,11,-71.12649361296023,42.357957670923874
5241,11,-71.13036161366647,42.356847670829886
5244,11,-71.1297056141774,42.35807267113911
5213,11,-71.12528461301339,42.36053467169909
5246,11,-71.1329166150446,42.3569756702385
5255,11,-71.13655961531674,42.357447670965826
5253,11,-71.1353336160091,42.35627367041651
5396,11,-71.17057362661441,42.3501746678807
5385,11,-71.16606762608484,42.349523667826354
5394,11,-71.1715926270874,42.349842668582994
5391,11,-71.16960662633394,42.348349667008414
5384,11,-71.16684462531929,42.34834966718002
5382,11,-71.16769062575389,42.346678667522006
5376,11,-71.16218262351819,42.346333668263576
5377,11,-71.16047262317741,42.34725266766381
5367,11,-71.15924762270761,42.34600166758282
5374,11,-71.16387462400037,42.34445866723892
5381,11,-71.16546262554273,42.34389666681871
5383,11,-71.16920962575591,42.34373066680691
5372,11,-71.16584262426696,42.34185566666855
5371,11,-71.16613662496601,42.340043666201204
5357,11,-71.15974762302271,42.340030666356554
5355,11,-71.15807262301792,42.33966066658989
5359,11,-71.1586606226017,42.342008666207406
5354,11,-71.1554836210448,42.340221666982266
